,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Vwa8,1871.70522,0.278330187,0.359789843,0.773591009,0.439172691,0.747481114
Stx5a,2569.532651,0.060055222,0.077632334,0.773585161,0.43917615,0.747481114
Gm40454,4.291875349,0.426009024,0.550708357,0.77356557,0.439187739,0.747481114
Tmprss11g,2.690808783,-0.728972557,0.942378064,-0.773545761,0.439199457,0.747481114
Mettl27,1416.986227,0.157761653,0.203954089,0.773515517,0.439217349,0.747481114
Gm13387,2139.701541,-0.105489016,0.136384561,-0.773467432,0.439245796,0.747481114
Gm51798,0.854148066,-1.027202481,1.328262279,-0.77334311,0.439319349,NA
Ddit4,6033.33744,-0.19379675,0.250625297,-0.77325295,0.439372695,0.747592241
Gm5507,8.187146647,0.303945207,0.393116315,0.773168642,0.439422582,0.747592241
Dusp11,7934.64068,-0.057486193,0.074358635,-0.773093719,0.439466918,0.747592241
Gm15931,1.113053265,0.838816914,1.085073611,0.773050699,0.439492376,NA
Asap1,11448.20748,-0.172729977,0.223458091,-0.772986003,0.439530664,0.747592241
4930500A05Rik,4.528406935,-0.403494471,0.522019401,-0.772949186,0.439552454,0.747592241
Gm6992,17.56887787,-0.204577536,0.264679578,-0.772925278,0.439566604,0.747592241
Hmga1,13981.36775,-0.28499628,0.368734223,-0.772904337,0.439578998,0.747592241
1700034J05Rik,2.139514308,-0.532268751,0.688666029,-0.772898225,0.439582616,0.747592241
Mir3473d,1.928587586,-0.52791277,0.683137586,-0.772776643,0.439654579,0.747592241
Depdc5,3524.243201,-0.105131512,0.136046187,-0.772763383,0.439662428,0.747592241
Gm47209,7.531839212,-0.279692971,0.361941053,-0.77275835,0.439665407,0.747592241
Hspe1-ps6,2.780368065,-0.480128744,0.621495181,-0.772538161,0.439795754,0.747759099
Gm33272,47.37506273,-0.256307137,0.331841228,-0.772378822,0.439890093,0.7477929
Pcolce2,797.5721667,-0.291920574,0.377958707,-0.772361023,0.439900632,0.7477929
Hpdl,155.0345203,-0.141171899,0.182784338,-0.772341334,0.43991229,0.7477929
Gm46098,15.5972685,0.39641493,0.513469675,0.772031824,0.440095579,0.748025344
Tram2,193.2534453,-0.132551098,0.171697961,-0.772001583,0.44011349,0.748025344
n-TKctt10,0.707379809,-0.857325028,1.110540824,-0.771988755,0.440121088,NA
Tyw5,595.7882501,-0.047677852,0.061766437,-0.771905483,0.440170409,0.748067306
Gata5,5.733418854,0.876621352,1.135849301,0.771776108,0.440247045,0.74809069
Gm35838,3.563227547,-0.408342917,0.529152886,-0.771691751,0.440297017,0.74809069
Sppl2b,908.3412246,-0.105696278,0.136978533,-0.771626592,0.44033562,0.74809069
Gm38405,1.538117597,0.837937448,1.085958539,0.771610903,0.440344915,0.74809069
4933405D12Rik,22.38157589,0.228833675,0.296566417,0.77161021,0.440345325,0.74809069
Unkl,434.3045074,-0.062939076,0.081588525,-0.771420691,0.440457615,0.748177482
Chd5,778.139282,-0.220222578,0.285478671,-0.771415173,0.440460884,0.748177482
Dync1h1,31825.27377,-0.050798074,0.06585569,-0.77135437,0.440496914,0.748183928
Abcb7,5788.556043,0.072662219,0.094207629,0.771298672,0.440529919,0.748185235
Ccnb1ip1,0.499599503,1.290092135,1.672861778,0.771188721,0.440595079,NA
Ssbp1,2203.444753,0.049169981,0.063762407,0.771143737,0.440621738,0.748195568
Lta4h,4877.675342,-0.093549058,0.121314961,-0.771125482,0.440632558,0.748195568
Sapcd2,1641.19954,0.093654822,0.121452157,0.771125224,0.440632711,0.748195568
Btbd6,599.0671722,0.141598042,0.18365586,0.770996593,0.440708951,0.748216135
Mir5103,61.99083387,0.41440897,0.537498203,0.770996009,0.440709297,0.748216135
Rtn4rl2,0.939024143,-0.828245531,1.074295704,-0.770966065,0.440727046,NA
H2ap,0.855099818,0.748116623,0.970393424,0.770941563,0.44074157,NA
Gm31966,14.10211224,0.215247744,0.27925919,0.770781237,0.440836611,0.74822581
Nkapl,30.31257875,0.190194715,0.246764891,0.770752739,0.440853505,0.74822581
Piezo2,23.55893051,-0.653430564,0.847787071,-0.770748442,0.440856053,0.74822581
Xpo7,5105.540631,0.042378243,0.054987059,0.770694853,0.440887823,0.74822581
Gpat2,15.38583025,0.190844799,0.247633246,0.770675188,0.440899482,0.74822581
Kctd16,14.88066164,-0.622958272,0.808387505,-0.770618383,0.440933162,0.74822581
Ramp2,29.13023042,-0.336338175,0.436459471,-0.770605743,0.440940656,0.74822581
Gm572,0.448571983,-2.329889387,3.023577895,-0.770573628,0.440959698,NA
Gtdc1,405.2702074,-0.254376285,0.330191245,-0.770390763,0.441068131,0.748387406
4921518K17Rik,0.415477214,-1.09273398,1.418701085,-0.770235529,0.441160192,NA
Gm14132,0.434365663,-1.085313931,1.409082666,-0.770227296,0.441165075,NA
Rtraf-ps,19.65780885,-0.180629847,0.234524068,-0.770197484,0.441182756,0.748527177
Wap,0.267951821,-1.53629303,1.995130288,-0.770021406,0.441287195,NA
Gm31281,0.53998626,-1.000495389,1.299396295,-0.769969402,0.441318043,NA
n-TRacg2,3.928596751,-0.370282748,0.480911645,-0.769960037,0.441323599,0.748711404
Ssbp3,2549.409092,0.054102356,0.070280148,0.769809937,0.441412644,0.748807738
Gm41307,21.61968991,-0.304509736,0.395651678,-0.769640958,0.441512902,0.748814416
Gm9888,10.07296945,-0.24063156,0.312656299,-0.769636053,0.441515812,0.748814416
Crisp1,2.764806276,-0.67093356,0.871807385,-0.769589215,0.441543605,0.748814416
Ubap2l,14492.48816,0.064565897,0.083896944,0.7695858,0.441545631,0.748814416
Lancl1,2114.68825,0.050411345,0.06551198,0.769498107,0.441597668,0.748836386
Gm18951,10.19738217,-0.212796632,0.276555816,-0.769452745,0.441624587,0.748836386
Gm8077,0.391772359,-1.509580143,1.961989903,-0.769412799,0.441648293,NA
Gm8724,0.602297724,1.117283367,1.452132385,0.769408752,0.441650694,NA
Gm46135,1.528252894,-0.572368535,0.743965403,-0.769348323,0.441686557,0.748836386
Gm12271,0.433601921,-1.083902848,1.408915123,-0.769317349,0.44170494,NA
Gm46606,0.398188985,-1.538322805,1.999602528,-0.769314293,0.441706754,NA
Gm39463,0.416036652,-1.090692702,1.417773213,-0.769299837,0.441715334,NA
Exoc6,3414.850512,-0.047604471,0.061882416,-0.769272992,0.441731267,0.748836386
Ctdspl2,3128.140647,-0.086628419,0.112620347,-0.769207529,0.441770122,0.748836386
Rps19-ps3,79.03202083,-0.308958063,0.401699634,-0.769127072,0.441817878,0.748836386
Hmx2,102.243649,-0.38083132,0.495158759,-0.769109528,0.441828292,0.748836386
Apol7b,0.927778028,1.415855593,1.840921562,0.769101531,0.441833039,NA
Zfp687,3627.095308,-0.108943779,0.14165695,-0.769067663,0.441853143,0.748836386
Mmp14,3701.969723,-0.255268373,0.331958038,-0.768977835,0.441906469,0.748836386
Gm16044,3.653388039,-0.59080868,0.768308703,-0.768973042,0.441909314,0.748836386
Gm13770,1.468676625,0.700382499,0.91081073,0.768966017,0.441913485,0.748836386
Gm8010,3.012352245,0.416892811,0.542283739,0.768772473,0.442028393,0.748930302
Gm14615,0.88173679,-0.81446779,1.059527074,-0.768708804,0.442066197,NA
Mrpl23-ps1,11.83497571,0.210212954,0.273503915,0.76859212,0.442135485,0.748930302
Gulp1,10.48407302,-0.406911438,0.529425658,-0.768590324,0.442136551,0.748930302
Zkscan5,794.8930924,0.084705562,0.11021292,0.768562908,0.442152832,0.748930302
Gm30694,1.202197569,-0.793173859,1.032024322,-0.768561208,0.442153842,NA
Cdk5rap1,484.9611532,0.04060859,0.052837552,0.768555491,0.442157236,0.748930302
Gm35988,1.863934665,-0.73283877,0.953570396,-0.768520891,0.442177784,0.748930302
Spon1,78.52010725,-0.175161799,0.227944387,-0.768440937,0.442225267,0.748930302
Gm46940,9.279357609,-0.231577101,0.301377312,-0.768395936,0.442251994,0.748930302
Gm30281,0.764594168,-1.023665675,1.332221395,-0.768390058,0.442255485,NA
Mrps30,2284.004975,0.061418498,0.079932077,0.768383609,0.442259316,0.748930302
Gm8798,0.833686794,0.832039963,1.083097878,0.768203853,0.442366085,NA
Dvl3,2780.757507,0.136611649,0.177860886,0.76808146,0.442438791,0.749158587
Ccdc177,0.933431064,1.340091457,1.744863662,0.768020726,0.442474871,NA
Gm40290,4.983529496,-0.370796787,0.482881572,-0.76788349,0.442556407,0.749158587
Gm12096,1.593859703,-0.560278502,0.729642137,-0.767881231,0.442557749,0.749158587
Mir3098,15.12359458,-0.258039986,0.33604554,-0.767872077,0.442563188,0.749158587
Irf5,105.362889,-0.699153009,0.91053626,-0.76784752,0.442577779,0.749158587
Gm32506,2.400103758,-0.543107538,0.707327221,-0.767830676,0.442587787,0.749158587
Dgkb,0.51705253,1.921335081,2.503004059,0.767611652,0.442717938,NA
Gm4750,20.15983491,-0.180820042,0.235578498,-0.767557494,0.442750123,0.749344175
Gm32825,0.623254127,1.108031142,1.443718859,0.767484012,0.442793795,NA
Gm13748,16.27694652,-0.364665637,0.475149534,-0.767475522,0.442798841,0.749344175
Rpl36a,8742.003261,-0.160254487,0.208822531,-0.767419523,0.442832125,0.749344175
Gm7447,1.954278986,-0.958698726,1.249260133,-0.767413208,0.442835878,0.749344175
Nthl1,618.7144795,-0.075319891,0.098155994,-0.767348868,0.442874121,0.749344175
Tpi-rs9,1.551817589,0.701837148,0.914660031,0.767320233,0.442891141,0.749344175
Gm8843,0.393993052,-1.5019735,1.957593042,-0.76725523,0.442929781,NA
Lzic,1368.061296,0.035783239,0.046645329,0.767134462,0.443001574,0.749471643
Lypd3,0.433361316,-1.079873427,1.407708621,-0.76711431,0.443013555,NA
Bmp2k,1736.864034,0.034101472,0.044455932,0.767084862,0.443031062,0.749471643
1700018B08Rik,1.797680541,0.670495561,0.874262748,0.766926833,0.443125019,0.749522896
Vps72,3346.511008,0.08370488,0.109143462,0.766925276,0.443125945,0.749522896
Racgap1,8241.674414,-0.108299365,0.141223386,-0.766865661,0.443161392,0.749528231
Wasf3,0.747148206,-0.985996144,1.285895118,-0.766778044,0.443213492,NA
Zmym3,3865.876072,-0.156927321,0.204676384,-0.766709465,0.443254275,0.749529543
Gm34865,59.10510257,-0.108266751,0.141209868,-0.766708109,0.443255081,0.749529543
Dnah8,9.072056491,-0.539452087,0.703623244,-0.766677469,0.443273303,0.749529543
Gm32336,13.3333957,-0.540402702,0.704891046,-0.766647137,0.443291342,0.749529543
Igf2os,0.444708747,-2.318282794,3.023973623,-0.766634595,0.443298801,NA
Mir224,1.020177134,-0.788649414,1.029286915,-0.766209501,0.443551656,NA
Gm30494,12.22299334,-0.209049749,0.272879066,-0.766089361,0.443623133,0.750035906
Cep20,1437.707761,0.111980139,0.146193967,0.76596963,0.443694373,0.750101712
Gm30409,0.744557377,0.998877716,1.304425018,0.765760931,0.443818565,NA
Gm7206,9.916444627,-0.234870836,0.306737312,-0.765706768,0.443850799,0.750246916
Slc6a20a,2.641764944,0.923490285,1.20607316,0.765700055,0.443854794,0.750246916
Snora7a,39.58842623,-0.138267468,0.180592753,-0.765631321,0.443895702,0.750246916
Ube2n,4819.147885,0.041921769,0.054756499,0.765603533,0.443912241,0.750246916
Rcsd1,1.38288783,0.748364521,0.977512385,0.765580603,0.443925889,NA
Gm31367,0.256871757,-1.530992144,2.000011146,-0.765491806,0.443978744,NA
Ppp1r3c,117.5517101,0.417477407,0.545378682,0.765481711,0.443984753,0.750246916
Pi4ka,4227.344452,0.232182464,0.303326471,0.765454009,0.444001243,0.750246916
Gm13821,7.283235479,0.30005556,0.39200457,0.765438933,0.444010217,0.750246916
Aif1l,1064.676717,0.38631542,0.504729623,0.76539082,0.444038858,0.750246916
Adamtsl2,0.563787504,1.504602102,1.965866679,0.765363246,0.444055273,NA
Gm10687,1.684649486,-0.645105671,0.842916247,-0.765325941,0.44407748,0.750256035
Ppp4r3a,4802.96068,0.087413832,0.11422566,0.765273158,0.444108904,0.750256035
Gm40818,2.202793162,-0.52688495,0.688577257,-0.765179135,0.444164883,0.750281207
Eloa,3076.096168,0.120748421,0.157813779,0.765132309,0.444192762,0.750281207
Rab26,3.774577765,0.386180641,0.504755046,0.765085251,0.444220782,0.750281207
Arsi,1.293689744,-0.903866315,1.181593511,-0.764955381,0.444298114,NA
Ift52,2768.774875,0.062199604,0.081315739,0.764914706,0.444322336,0.750398124
Gm18864,0.400326951,1.499863701,1.961321164,0.764721112,0.444437632,NA
Trpm8,3.357671952,0.445428657,0.582497869,0.764687187,0.444457838,0.750572353
Gm13182,1.237588107,-0.715520847,0.935869537,-0.764551915,0.444538412,NA
Camk2n1,1730.871667,0.129236997,0.169039977,0.764535109,0.444548422,0.750644318
Gm6598,27.57840102,0.149981288,0.196180385,0.764507053,0.444565135,0.750644318
4930505A04Rik,0.337186102,1.229734423,1.608566122,0.764491062,0.444574661,NA
Gm30953,0.611430325,1.105127747,1.445687357,0.764430664,0.444610641,NA
Gm40091,6.092989648,0.31856393,0.416774182,0.764356201,0.444655002,0.750659539
Kcnh3,7.384920175,-0.41811881,0.547034571,-0.764337087,0.44466639,0.750659539
Gm6335,2.400450564,-0.499656622,0.653719258,-0.764329053,0.444671176,0.750659539
Arl14epl,0.765013914,-1.019668607,1.334094242,-0.764315275,0.444679385,NA
Gm18391,1.108934849,0.662612349,0.866946626,0.764305817,0.44468502,NA
Gm15645,0.432481901,-1.074746269,1.406387018,-0.764189554,0.44475429,NA
Gm40948,0.44765931,-2.311075875,3.024220924,-0.764188838,0.444754717,NA
2610507B11Rik,21534.60389,0.03670701,0.048043939,0.764029995,0.444849368,0.750905733
Tmem81,317.2877145,-0.057551115,0.07533431,-0.763942951,0.44490124,0.75093868
Gm51989,0.33681369,1.228555415,1.608390531,0.763841487,0.44496171,NA
Trmt5,1478.176262,0.077188946,0.101061922,0.763778722,0.444999119,0.750957128
Usp33,6238.614842,-0.11899649,0.155806449,-0.763745597,0.445018862,0.750957128
Gm25390,1.996305966,-0.677357562,0.886939585,-0.763702031,0.44504483,0.750957128
Gm19276,3.211626409,0.493352951,0.64602714,0.763672175,0.445062626,0.750957128
Gm31065,0.587745116,0.911653513,1.19380662,0.763652586,0.445074303,NA
BC085271,25.03853762,-0.154271946,0.202022367,-0.763637948,0.445083028,0.750957128
Gm30745,5.048477805,0.388532085,0.508847604,0.76355294,0.445133702,0.750957128
Zcchc4,1518.106851,-0.093527714,0.122491482,-0.763544633,0.445138655,0.750957128
Mir8111,1.01097146,-1.174139121,1.537977272,-0.763430736,0.445206555,NA
Rps17-ps1,0.441469245,-2.308315557,3.024315965,-0.763252115,0.445313054,NA
Tfap2e,0.560764735,0.858960287,1.125413962,0.763239409,0.44532063,NA
1700101I11Rik,3.180770628,-0.459059343,0.601480462,-0.763215719,0.445334756,0.751233352
Akr1c14,285.3286845,0.331775399,0.434868599,0.762932527,0.445503636,0.751445799
Tmem88,7.600998446,-0.269687382,0.353509419,-0.762885985,0.445531395,0.751445799
BC065397,162.4021249,-0.20331586,0.266524322,-0.762841675,0.445557823,0.751445799
Pwwp2b,2654.920858,-0.121430345,0.159215829,-0.762677592,0.445655697,0.75150265
Naa16,1196.477976,0.035114417,0.046041032,0.7626766,0.445656289,0.75150265
Gm25737,0.397097061,-1.521131171,1.994791946,-0.76255129,0.445731044,NA
Ehbp1,1182.960589,-0.087201086,0.114394456,-0.762284198,0.445890403,0.751842809
Gm10443,50.98286593,-0.13952402,0.18306257,-0.762165746,0.445961087,0.751863171
Orc3,2660.686983,-0.109474634,0.143638207,-0.76215539,0.445967267,0.751863171
Serpinb7,0.911209912,-1.046291303,1.372907458,-0.762098928,0.446000962,NA
Gm34320,9.098249871,0.297314894,0.390247388,0.761862611,0.446142007,0.752001517
Tmem274,4.210152243,-0.358928015,0.471139203,-0.761830076,0.446161428,0.752001517
4930444P10Rik,1.025259006,-0.785597399,1.031252227,-0.761789773,0.446185485,NA
Pgr,0.474517445,1.249565507,1.640308046,0.761787099,0.446187082,NA
Smarcal1,1973.105461,-0.054980274,0.072177129,-0.761740944,0.446214633,0.752001517
Gm39408,1.504699986,-0.837199175,1.099133073,-0.761690459,0.446244771,0.752001517
H4c14,14.10715439,0.28721117,0.377088261,0.761655029,0.446265922,0.752001517
Gm46286,7.07239461,0.438644418,0.575914144,0.761648976,0.446269536,0.752001517
Gm14766,12.17197869,0.222558002,0.292229214,0.761587105,0.446306473,0.752001517
Gm32450,11.33032439,0.317427672,0.416799475,0.761583666,0.446308527,0.752001517
Gm19063,0.261160348,-1.516973471,1.992030792,-0.761521096,0.446345884,NA
Slc4a11,1613.563552,0.213939152,0.280972688,0.761423303,0.446404273,0.752108245
4930579G24Rik,619.8153361,0.074972251,0.098471399,0.761360676,0.446441669,0.752116653
Sec23a,4760.978837,0.061028798,0.08016606,0.76127975,0.446489993,0.752143471
Acp6,2171.942662,-0.200487228,0.263437863,-0.761041813,0.446632093,0.752328245
Cfl1,52461.5504,0.088931757,0.116875659,0.760909145,0.446711336,0.75240712
Gm13310,5.845691014,-0.319158531,0.419485215,-0.760833803,0.446756342,0.752428321
Sh2d4a,2835.153893,0.274581298,0.360964804,0.760687177,0.446843935,0.752521241
H2-T10,66.91228476,0.215287537,0.283057309,0.760579324,0.446908373,0.752575153
Gm35344,3.388181791,-0.41237475,0.542332449,-0.76037263,0.447031879,0.752728519
Sct,1.170984895,-0.7120865,0.936629917,-0.760264526,0.447096482,NA
Urb2,4510.239534,0.047857118,0.062949176,0.760250112,0.447105096,0.752797191
Mrap2,2.270964304,-0.505100534,0.664484067,-0.760139421,0.447171251,0.75285306
Taco1os,7.960939506,0.364913094,0.480125313,0.760037191,0.447232354,0.75285306
Glud-ps,21.14033482,0.216326097,0.284647135,0.759979886,0.447266608,0.75285306
Lrrn4cl,31.87846378,0.366360662,0.482067765,0.759977516,0.447268025,0.75285306
Nptxr,115.4971457,-0.130333953,0.171520919,-0.759872055,0.447331067,0.752857937
Zfp956,499.2277972,-0.14799611,0.194766539,-0.759864146,0.447335795,0.752857937
Gm30744,42.26642437,-0.239564838,0.315304495,-0.759788845,0.447380812,0.752859464
Gm35993,0.471010954,1.246697083,1.640927465,0.759751488,0.447403146,NA
1700125G22Rik,1.959190897,0.59820598,0.787389903,0.759732856,0.447414285,0.752859464
Gm18025,1.333757581,-0.605680747,0.797241769,-0.759720289,0.447421798,NA
Gsdmc4,3.020781621,-0.487057701,0.641118589,-0.759699859,0.447434013,0.752859464
Gpn1,2426.36034,0.062848888,0.082742882,0.75956852,0.447512542,0.752937013
Zfp282,1940.170249,0.161418957,0.212542376,0.759467171,0.447573145,0.752984394
Gm19126,0.961023477,-1.026991818,1.352377945,-0.759397047,0.447615079,NA
Csmd3,0.633685557,1.088842595,1.434316252,0.759137041,0.447770583,NA
Gm17775,9.230265538,-0.213868147,0.281744782,-0.759084675,0.447801906,0.753240892
Chst11,203.5612862,-0.725342083,0.955645919,-0.759007148,0.447848281,0.753240892
Gm45623,0.76443032,0.989766034,1.304028732,0.759006309,0.447848783,NA
LOC115486450,24.05408467,-0.198718403,0.261840259,-0.758929903,0.44789449,0.753240892
Slc12a7,15366.41949,0.221945587,0.292460747,0.758890173,0.447918258,0.753240892
Gm42231,0.341104928,-1.920586312,2.531015283,-0.758820512,0.447959934,NA
Gm38860,0.5743898,0.906236529,1.194323983,0.758786177,0.447980476,NA
Gm39012,7.947025838,-0.324953692,0.428263081,-0.758771199,0.447989437,0.753240892
Gm16494,0.652595717,-0.959254246,1.264291835,-0.758728499,0.448014985,NA
Mef2c,5.73319183,-0.616690878,0.812843658,-0.758683262,0.448042052,0.753240892
Gm33750,16.65678392,0.322481789,0.425086262,0.758626703,0.448075894,0.753240892
Tgm1,15.80207544,0.273105987,0.36000822,0.75861042,0.448085638,0.753240892
Stambp-ps1,228.7269213,0.117962994,0.155503638,0.758586715,0.448099822,0.753240892
Gm12226,6.599212741,0.277140159,0.365353592,0.758553264,0.448119839,0.753240892
Kif5b,16346.54154,0.037508017,0.049448762,0.758522886,0.448138017,0.753240892
Gm35144,4.274313838,0.334491031,0.440981849,0.758514283,0.448143166,0.753240892
Clec3b,5.480503286,-0.313438557,0.413247988,-0.758475699,0.448166255,0.753240892
Gm10193,10.02191756,-0.261153277,0.3443237,-0.75845281,0.448179954,0.753240892
Gm18474,0.513301273,1.894803237,2.49827626,0.758444239,0.448185083,NA
Gm40112,0.570014815,0.906304358,1.195022429,0.758399454,0.448211884,NA
Pde3b,363.3489119,-0.322985275,0.425913912,-0.758334646,0.448250671,0.753305197
Rbmxl1,3792.130645,-0.051444523,0.067846502,-0.758248706,0.448302108,0.753337094
Prkab1,3633.112339,0.107381768,0.14163478,0.758159605,0.448355441,0.753372169
Vmn2r2,0.347194269,1.891995356,2.495798709,0.758072095,0.448407824,NA
Gm44705,4.403444257,0.402799647,0.531347925,0.758071365,0.448408261,0.753406381
Gm51454,99.22378399,-0.154002696,0.20317498,-0.757980616,0.448462587,0.753443116
Gm38921,0.385292114,-1.484126497,1.958176659,-0.757912464,0.448503388,NA
Zfp267,1375.654139,-0.186435477,0.246034566,-0.757761319,0.448593883,0.753575427
Fkrp,982.5147098,0.084012897,0.110872896,0.75774062,0.448606277,0.753575427
Gm12035,0.882212041,0.832601138,1.098828932,0.757716796,0.448620542,NA
Gm12446,0.340610157,1.868356616,2.466192466,0.757587512,0.448697958,NA
Cerk,3181.594961,-0.056791734,0.074964402,-0.757582695,0.448700843,0.75364557
Taf10,4124.265315,0.102500502,0.135303042,0.757562438,0.448712974,0.75364557
